id	cat_url	cod	cod_n	stat	stat_n
c4353	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350523	0	is conf de oficio	-^-	^^^
c4354	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350524	0	is conf de oficio	-^-	^^^
c4355	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350525	0	is conf de oficio	-^-	^^^
c4356	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350526	0	is conf de oficio	-^-	^^^
c4357	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350527	0	is conf de oficio	-^-	^^^
c4358	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350528	0	is conf de oficio	-^-	^^^
c4359	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350529	0	is conf de oficio	-^-	^^^
c4360	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350530	0	is conf de oficio	-^-	^^^
c4361	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350531	0	is conf de oficio	-^-	^^^
c4362	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366668	0	is conf de oficio	-^-	^^^
c4363	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366669	0	is conf de oficio	-^-	^^^
c4364	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366670	0	is conf de oficio	-^-	^^^
c4365	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366671	0	is conf de oficio	-^-	^^^
c4366	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369040	0	is info de oficio y parte	-^-	^^^
c4367	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369189	0	is conf de encomienda	-^-	^^^
c4368	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361770	^^^	^^^	^^^	^^^
c4369	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361772	^^^	^^^	^^^	^^^
c4370	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361773	^^^	^^^	^^^	^^^
c4371	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361774	^^^	^^^	^^^	^^^
c4372	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369625	1	is carta de Yuc	^^^	^^^
c4373	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364418	^^^	^^^	^^^	^^^
c4374	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364419	^^^	^^^	^^^	^^^
c4375	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364420	^^^	^^^	^^^	^^^
c4376	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364421	^^^	^^^	^^^	^^^
c4377	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364422	^^^	^^^	^^^	^^^
c4378	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364423	^^^	^^^	^^^	^^^
c4379	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351087	0	is conf de encomienda	-^-	^^^
c4380	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351088	0	is conf de encomienda	-^-	^^^
c4381	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351982	0	is info de oficio y parte	-^-	^^^
c4382	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351983	0	is info de oficio y parte	-^-	^^^
c4383	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351984	0	is info de oficio y parte	-^-	^^^
c4384	http://pares.mcu.es/ParesBusquedas20/catalogo/description/345531	0	is registro de oficio o partes	-^-	^^^
c4385	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349146	^^^	^^^	^^^	^^^
c4386	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349147	^^^	^^^	^^^	^^^
c4387	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350516	0	is conf de oficio	-^-	^^^
c4388	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350517	0	is conf de oficio	-^-	^^^
c4389	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350518	0	is conf de oficio	-^-	^^^
c4390	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350519	0	is conf de oficio	-^-	^^^
c4391	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350520	0	is conf de oficio	-^-	^^^
c4392	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350521	0	is conf de oficio	-^-	^^^
c4393	http://pares.mcu.es/ParesBusquedas20/catalogo/description/370639	0	is registro de oficio o partes	-^-	^^^
c4394	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366661	0	is conf de oficio	-^-	^^^
c4395	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366662	0	is conf de oficio	-^-	^^^
c4396	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366663	0	is conf de oficio	-^-	^^^
c4397	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366664	0	is conf de oficio	-^-	^^^
c4398	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366665	0	is conf de oficio	-^-	^^^
c4399	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366666	0	is conf de oficio	-^-	^^^
c4400	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366654	0	is conf de oficio	-^-	^^^
c4401	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366655	0	is conf de oficio	-^-	^^^
c4402	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366656	0	is conf de oficio	-^-	^^^
c4403	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366657	0	is conf de oficio	-^-	^^^
c4404	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366658	0	is conf de oficio	-^-	^^^
c4405	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366659	0	is conf de oficio	-^-	^^^
c4406	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366660	0	is conf de oficio	-^-	^^^
c4407	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369034	0	is info de oficio y parte	-^-	^^^
c4408	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369035	0	is info de oficio y parte	-^-	^^^
c4409	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369030	0	is info de oficio y parte	-^-	^^^
c4410	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369031	0	is info de oficio y parte	-^-	^^^
c4411	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369032	0	is info de oficio y parte	-^-	^^^
c4412	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369033	0	is info de oficio y parte	-^-	^^^
c4413	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361748	^^^	^^^	^^^	^^^
c4414	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361738	^^^	^^^	^^^	^^^
c4415	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361767	^^^	^^^	^^^	^^^
c4416	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361768	^^^	^^^	^^^	^^^
c4417	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361769	1	^^^	^^^	^^^
c4418	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361760	^^^	^^^	^^^	^^^
c4419	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361761	^^^	^^^	^^^	^^^
c4420	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361762	^^^	^^^	^^^	^^^
c4421	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361763	^^^	^^^	^^^	^^^
c4422	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361764	0	not topic relevant	-^-	^^^
c4423	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361765	^^^	^^^	^^^	^^^
c4424	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361766	^^^	^^^	^^^	^^^
c4425	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369623	1	is carta de Yuc	^^^	^^^
c4426	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369624	1	is carta de Yuc	^^^	^^^
c4427	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364416	^^^	^^^	^^^	^^^
c4428	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364417	^^^	^^^	^^^	^^^
c4429	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351083	0	is conf de encomienda	-^-	^^^
c4430	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351084	0	is conf de encomienda	-^-	^^^
c4431	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351085	0	is conf de encomienda	-^-	^^^
c4432	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351086	0	is conf de encomienda	-^-	^^^
c4433	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351976	0	is info de oficio y parte	-^-	^^^
c4434	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348827	0	not geogr relevant	-^-	^^^
c4435	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348893	0	not geogr relevant	-^-	^^^
c4436	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348894	^^^	^^^	^^^	^^^
c4437	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348895	^^^	^^^	^^^	^^^
c4438	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349145	^^^	^^^	^^^	^^^
c4439	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349439	^^^	^^^	^^^	^^^
c4440	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350506	0	is conf de oficio	-^-	^^^
c4441	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350507	0	is conf de oficio	-^-	^^^
c4442	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350508	0	is conf de oficio	-^-	^^^
c4443	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350509	0	is conf de oficio	-^-	^^^
c4444	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350510	0	is conf de oficio	-^-	^^^
c4445	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350511	0	is conf de oficio	-^-	^^^
c4446	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350512	0	is conf de oficio	-^-	^^^
c4447	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350513	0	is conf de oficio	-^-	^^^
c4448	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350514	0	is conf de oficio	-^-	^^^
c4449	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350515	0	is conf de oficio	-^-	^^^
c4450	http://pares.mcu.es/ParesBusquedas20/catalogo/description/372533	0	is registro de oficio o partes	-^-	^^^
c4451	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366639	0	is conf de oficio	-^-	^^^
c4452	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366640	0	is conf de oficio	-^-	^^^
c4453	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366641	0	is conf de oficio	-^-	^^^
c4454	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366642	0	is conf de oficio	-^-	^^^
c4455	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366643	0	is conf de oficio	-^-	^^^
c4456	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366644	0	is conf de oficio	-^-	^^^
c4457	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366645	0	is conf de oficio	-^-	^^^
c4458	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366646	0	is conf de oficio	-^-	^^^
c4459	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366647	0	is conf de oficio	-^-	^^^
c4460	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366648	0	is conf de oficio	-^-	^^^
c4461	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366649	0	is conf de oficio	-^-	^^^
c4462	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366650	0	is conf de oficio	-^-	^^^
c4463	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366651	0	is conf de oficio	-^-	^^^
c4464	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366652	0	is conf de oficio	-^-	^^^
c4465	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366653	0	is conf de oficio	-^-	^^^
c4466	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369018	0	is info de oficio y parte	-^-	^^^
c4467	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369022	0	is info de oficio y parte	-^-	^^^
c4468	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369025	0	is info de oficio y parte	-^-	^^^
c4469	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369026	0	is info de oficio y parte	-^-	^^^
c4470	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369027	0	is info de oficio y parte	-^-	^^^
c4471	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369028	0	is info de oficio y parte	-^-	^^^
c4472	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369029	0	is info de oficio y parte	-^-	^^^
c4473	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369038	0	is info de oficio y parte	-^-	^^^
c4474	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361737	^^^	^^^	^^^	^^^
c4475	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361746	^^^	^^^	^^^	^^^
c4476	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361749	^^^	^^^	^^^	^^^
c4477	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361750	^^^	^^^	^^^	^^^
c4478	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361751	0	not topic relevant	-^-	^^^
c4479	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361752	^^^	^^^	^^^	^^^
c4480	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361754	^^^	^^^	^^^	^^^
c4481	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361755	^^^	^^^	^^^	^^^
c4482	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361756	^^^	^^^	^^^	^^^
c4483	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361757	^^^	^^^	^^^	^^^
c4484	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361739	^^^	^^^	^^^	^^^
c4485	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361740	^^^	^^^	^^^	^^^
c4486	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361741	0	not topic relevant	-^-	^^^
c4487	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361759	^^^	^^^	^^^	^^^
c4488	http://pares.mcu.es/ParesBusquedas20/catalogo/description/6997186	^^^	^^^	^^^	^^^
c4489	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369704	0	not geogr relevant	-^-	^^^
c4490	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369614	1	is carta de Yuc	^^^	^^^
c4491	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369615	1	is carta de Yuc	^^^	^^^
c4492	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369616	1	is carta de Yuc	^^^	^^^
c4493	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369617	1	is carta de Yuc	^^^	^^^
c4494	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369618	1	is carta de Yuc	^^^	^^^
c4495	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369619	1	is carta de Yuc	^^^	^^^
c4496	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369620	1	is carta de Yuc	^^^	^^^
c4497	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369621	1	is carta de Yuc	^^^	^^^
c4498	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369622	1	is carta de Yuc	^^^	^^^
c4499	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364406	^^^	^^^	^^^	^^^
c4500	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364407	^^^	^^^	^^^	^^^
c4501	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364408	^^^	^^^	^^^	^^^
c4502	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364409	^^^	^^^	^^^	^^^
c4503	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364410	^^^	^^^	^^^	^^^
c4504	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364411	^^^	^^^	^^^	^^^
c4505	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364412	^^^	^^^	^^^	^^^
c4506	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364413	^^^	^^^	^^^	^^^
c4507	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364414	^^^	^^^	^^^	^^^
c4508	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364415	^^^	^^^	^^^	^^^
c4509	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351978	0	is info de oficio y parte	-^-	^^^
c4510	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351979	0	is info de oficio y parte	-^-	^^^
c4511	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351980	0	is info de oficio y parte	-^-	^^^
c4512	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351981	0	is info de oficio y parte	-^-	^^^
c4513	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348826	0	not geogr relevant	-^-	^^^
c4514	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349144	^^^	^^^	^^^	^^^
c4515	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349932	^^^	^^^	^^^	^^^
c4516	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350498	0	is conf de oficio	-^-	^^^
c4517	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350499	0	is conf de oficio	-^-	^^^
c4518	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350500	0	is conf de oficio	-^-	^^^
c4519	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350501	0	is conf de oficio	-^-	^^^
c4520	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350502	0	is conf de oficio	-^-	^^^
c4521	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350503	0	is conf de oficio	-^-	^^^
c4522	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350504	0	is conf de oficio	-^-	^^^
c4523	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350505	0	is conf de oficio	-^-	^^^
c4524	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361704	0	not digitised	-^-	^^^
c4525	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361710	0	not digitised	-^-	^^^
c4526	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361713	0	not digitised	-^-	^^^
c4527	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361721	0	not digitised	-^-	^^^
c4528	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349639	0	not digitised	-^-	^^^
c4529	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349640	0	not digitised	-^-	^^^
c4530	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366633	0	is conf de oficio	-^-	^^^
c4531	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366634	0	is conf de oficio	-^-	^^^
c4532	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366635	0	is conf de oficio	-^-	^^^
c4533	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366636	0	is conf de oficio	-^-	^^^
c4534	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366637	0	is conf de oficio	-^-	^^^
c4535	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366638	0	is conf de oficio	-^-	^^^
c4536	http://pares.mcu.es/ParesBusquedas20/catalogo/description/368824	0	is info de oficio y parte	-^-	^^^
c4537	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369016	0	is info de oficio y parte	-^-	^^^
c4538	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369017	0	is info de oficio y parte	-^-	^^^
c4539	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369019	0	is info de oficio y parte	-^-	^^^
c4540	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369020	0	is info de oficio y parte	-^-	^^^
c4541	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369021	0	is info de oficio y parte	-^-	^^^
c4542	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369015	0	is info de oficio y parte	-^-	^^^
c4543	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369214	0	is conf de encomienda	-^-	^^^
c4544	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361747	^^^	^^^	^^^	^^^
c4545	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361753	^^^	^^^	^^^	^^^
c4546	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361742	^^^	^^^	^^^	^^^
c4547	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361743	^^^	^^^	^^^	^^^
c4548	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361744	^^^	^^^	^^^	^^^
c4549	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369612	1	is carta de Yuc	^^^	^^^
c4550	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369613	1	is carta de Yuc	^^^	^^^
c4551	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364403	^^^	^^^	^^^	^^^
c4552	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364404	^^^	^^^	^^^	^^^
c4553	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364405	^^^	^^^	^^^	^^^
c4554	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351078	0	is conf de encomienda	-^-	^^^
c4555	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351079	0	is conf de encomienda	-^-	^^^
c4556	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351080	^^^	^^^	^^^	^^^
c4557	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351081	0	is conf de encomienda	-^-	^^^
c4558	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351082	0	is conf de encomienda	-^-	^^^
c4559	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351975	0	is info de oficio y parte	-^-	^^^
c4560	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348825	^^^	^^^	^^^	^^^
c4561	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350496	0	is conf de oficio	-^-	^^^
c4562	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350497	0	is conf de oficio	-^-	^^^
c4563	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350495	0	is conf de oficio	-^-	^^^
c4564	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361662	0	not digitised	-^-	^^^
c4565	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361654	0	not digitised	-^-	^^^
c4566	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361655	0	not digitised	-^-	^^^
c4567	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361659	0	not digitised	-^-	^^^
c4568	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361682	0	not digitised	-^-	^^^
c4569	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361683	0	not digitised	-^-	^^^
c4570	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361684	0	not digitised	-^-	^^^
c4571	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361685	0	not digitised	-^-	^^^
c4572	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361686	0	not digitised	-^-	^^^
c4573	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361687	0	not digitised	-^-	^^^
c4574	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361689	0	not digitised	-^-	^^^
c4575	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361702	0	not digitised	-^-	^^^
c4576	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361703	0	not digitised	-^-	^^^
c4577	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361691	0	not digitised	-^-	^^^
c4578	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361705	0	not digitised	-^-	^^^
c4579	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361706	0	not digitised	-^-	^^^
c4580	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361707	0	not digitised	-^-	^^^
c4581	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361692	0	not digitised	-^-	^^^
c4582	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361708	0	not digitised	-^-	^^^
c4583	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361709	0	not digitised	-^-	^^^
c4584	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361711	0	not digitised	-^-	^^^
c4585	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361693	0	not digitised	-^-	^^^
c4586	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361712	0	not digitised	-^-	^^^
c4587	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361714	0	not digitised	-^-	^^^
c4588	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361715	0	not digitised	-^-	^^^
c4589	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361716	0	not digitised	-^-	^^^
c4590	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361717	0	not digitised	-^-	^^^
c4591	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361718	0	not digitised	-^-	^^^
c4592	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361719	0	not digitised	-^-	^^^
c4593	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361720	0	not digitised	-^-	^^^
c4594	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361722	0	not digitised	-^-	^^^
c4595	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361723	0	not digitised	-^-	^^^
c4596	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361724	0	not digitised	-^-	^^^
c4597	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361725	0	not digitised	-^-	^^^
c4598	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361726	0	not digitised	-^-	^^^
c4599	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361727	0	not digitised	-^-	^^^
c4600	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361728	0	not digitised	-^-	^^^
c4601	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361729	0	not digitised	-^-	^^^
c4602	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361730	0	not digitised	-^-	^^^
c4603	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1481243	0	not digitised	-^-	^^^
c4604	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361731	0	not digitised	-^-	^^^
c4605	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361732	0	not digitised	-^-	^^^
c4606	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361733	0	not digitised	-^-	^^^
c4607	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361734	0	not digitised	-^-	^^^
c4608	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361696	0	not digitised	-^-	^^^
c4609	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361697	0	not digitised	-^-	^^^
c4610	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361698	0	not digitised	-^-	^^^
c4611	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361699	0	not digitised	-^-	^^^
c4612	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361700	0	not digitised	-^-	^^^
c4613	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1481280	0	is registro de oficio o partes	-^-	^^^
c4614	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1481281	0	is registro de oficio o partes	-^-	^^^
c4615	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366605	0	is conf de oficio	-^-	^^^
c4616	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366606	0	is conf de oficio	-^-	^^^
c4617	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366607	0	is conf de oficio	-^-	^^^
c4618	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366608	0	is conf de oficio	-^-	^^^
c4619	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366609	0	is conf de oficio	-^-	^^^
